rtr_id,rtr_name,rtr_addr,rtr_price,rtr_type,rtr_longitude,rtr_latitude,geometry,district
125307,八方云集锅贴水饺专门店 (碧海蓝天),荔枝角深盛路8号碧海蓝天AEON超级巿场地下L009号舖,$50以下,台湾菜,114.153143,22.329747,POINT (114.153143 22.329747),深水埗区
125370,小王牛肉面,鑽石山龙蟠街3号荷里活广场3楼373号舖,$51-100,台湾菜,114.206896,22.337995000000003,POINT (114.206896 22.337995),黄大仙区
12542,妹记大排档,尖沙咀金巴利道45-47号金巴利广场地下,$51-100,港式,114.17908500000001,22.298227,POINT (114.179085 22.298227),油尖旺区
125440,谭仔云南米线,九龍灣宏开道8号其士商业大厦1楼,$50以下,滇菜 (云南),114.215958,22.318819,POINT (114.215958 22.318819),观塘区
125643,Royal Pantry,九龍灣宏照道33号国际交易中心地下5号舖,$51-100,西式,114.21439,22.318689000000003,POINT (114.21439 22.318689),观塘区
125734,尚鲜海鲜料理,佐敦吴松街62-64 幸福商业大厦1楼,$201-400,港式,114.175675,22.304237,POINT (114.175675 22.304237),油尖旺区
125860,一口京味,土瓜灣北帝街27号地下,$50以下,川菜 (四川),114.192994,22.318012,POINT (114.192994 22.318012),九龙城区
12592,圣安娜饼屋,荔枝角昇悦居昇悦商场1楼133号舖,$50以下,港式,0.0,0.0,POINT (0 0),None
12616,明珍美食,土瓜灣落山道1C舖地下,$50以下,港式,114.192144,22.315271,POINT (114.192144 22.315271),九龙城区
12628,鸿福海鲜四季火锅,土瓜灣落山道86号地下巷内,$201-400,港式,114.194695,22.313108,POINT (114.194695 22.313108),九龙城区
12643,竹园富园海鲜饭店,九龍城太子道西454-456号地舖,$201-400,粤菜 (广东),114.196051,22.32537,POINT (114.196051 22.32537),九龙城区
12676,合兴火锅,佐敦吴松街60号地下,$201-400,港式,114.175606,22.304195,POINT (114.175606 22.304195),油尖旺区
12689,强记大排档,深水埗基隆街219号地下,$51-100,港式,114.167744,22.325404000000002,POINT (114.167744 22.325404),深水埗区
126989,圣安娜饼屋,長沙灣长沙湾道796号地下,$50以下,港式,114.15444699999999,22.335353,POINT (114.154447 22.335353),深水埗区
127199,屈臣氏酒窖,九龍塘达之路80号又一城MTR层05号舖(Taste超市内),$101-200,西式,114.17943400000001,22.334584,POINT (114.179434 22.334584),深水埗区
12751,钻石冰室,彩虹青杨路11号彩虹邨金汉楼37号地舖,$50以下,港式,114.20896100000002,22.332487,POINT (114.208961 22.332487),黄大仙区
127691,争鲜外带寿司,美孚美孚新邨吉利径15-21号地舖,$50以下,日本菜,0.0,0.0,POINT (0 0),None
12788,福来居(牛记)海鲜饭店,太子基隆街4至6 号,$201-400,港式,114.172347,22.322019,POINT (114.172347 22.322019),油尖旺区
12791,汉记小厨,九龍灣启业启业街8号熟食亭,$51-100,港式,114.213747,22.340329,POINT (114.213747 22.340329),黄大仙区
1280,汉宝酒楼,土瓜灣土瓜湾道78A,$51-100,粤菜 (广东),114.194534,22.313979,POINT (114.194534 22.313979),九龙城区
12817,狎鸥亭居酒屋,尖沙咀诺士佛台9号冠福中心1楼,$201-400,韩国菜,114.178807,22.298551,POINT (114.178807 22.298551),油尖旺区
128428,富粥,土瓜灣鹤龄街1A号地舖,$50以下,港式,114.198172,22.317748,POINT (114.198172 22.317748),九龙城区
12853,彩福皇宴,紅磡都会道6-10号置富都会8楼858号舖,$101-200,粤菜 (广东),114.18818799999998,22.299988,POINT (114.188188 22.299988),油尖旺区
12867,义香荳腐食品,九龍城衙前塱道74号地下,$50以下,港式,114.194387,22.327476,POINT (114.194387 22.327476),九龙城区
128834,新高丽苑韩国餐厅,太子西洋菜南街218-220号生发大厦2楼,$101-200,韩国菜,114.195528,22.325362,POINT (114.195528 22.325362),九龙城区
12904,Godiva Chocolatier (又一城),九龍塘达之路80号又一城LG1-04店,$51-100,西式,114.17993999999999,22.334547,POINT (114.17994 22.334547),深水埗区
129058,うどん処 今助,大角咀大角咀道38号新九龙广场地下001-003及005号舖,$50以下,日本菜,114.16716799999999,22.317022,POINT (114.167168 22.317022),油尖旺区
12912,胡须安火锅菜馆,土瓜灣北帝街105号地下,$101-200,粤菜 (广东),114.19386499999999,22.319785999999997,POINT (114.193865 22.319786),九龙城区
129352,麦当劳,太子弥敦道763-767号新望大厦地库及地下入口,$50以下,美国菜,114.195528,22.325362,POINT (114.195528 22.325362),九龙城区
12958,大边炉火锅店,九龍城城南道12号,$201-400,港式,114.195947,22.325807,POINT (114.195947 22.325807),九龙城区
12984,上海饱饺店,紅磡明安街6号地舖,$50以下,沪菜 (上海),114.190595,22.303289000000003,POINT (114.190595 22.303289),九龙城区
13005,圣德肋撒医院餐厅,九龍城太子道327号圣德肋撒医院本座9楼,$50以下,多国菜,114.18961000000002,22.323875,POINT (114.18961 22.323875),九龙城区
130402,Seasons Restaurant &amp; Bar,佐敦吴松街157号地下,$101-200,多国菜,114.17496899999999,22.301825,POINT (114.174969 22.301825),油尖旺区
13086,金泰沙冰,九龍城衙前围道21号A2舖,$50以下,港式,114.195407,22.325937,POINT (114.195407 22.325937),九龙城区
130962,居庐 Cafe,太子界限街12A号地下,$101-200,西式,114.195528,22.325362,POINT (114.195528 22.325362),九龙城区
131041,云贵川风味 (谭公道),土瓜灣谭公道40-46号地舖,$50以下,滇菜 (云南)、川菜 (四川),114.19378200000001,22.320406,POINT (114.193782 22.320406),九龙城区
131069,安安烧 (染布房街),旺角染布房街6号地舖,$101-200,港式、川菜 (四川),114.178129,22.31529,POINT (114.178129 22.31529),油尖旺区
13114,小菜王,深水埗福荣街43号,$101-200,港式,114.17035,22.32705,POINT (114.17035 22.32705),深水埗区
13123,合益小食店,太子白杨街34号地舖,$50以下,港式,114.171775,22.324104000000002,POINT (114.171775 22.324104),深水埗区
131244,巨一面堂,佐敦长乐街28号地下,$51-100,日本菜,114.17738200000001,22.303971,POINT (114.177382 22.303971),油尖旺区
13131,金加利冰室,土瓜灣北帝街24-26 号 地下,$50以下,港式,114.193027,22.317622,POINT (114.193027 22.317622),九龙城区
131708,喀什米尔咖哩屋,深水埗北河街116B号地舖,$50以下,印度菜,114.163242,22.333855,POINT (114.163242 22.333855),深水埗区
132016,华安餐厅,牛頭角定富街34号地下,$50以下,港式,114.220649,22.314294,POINT (114.220649 22.314294),观塘区
132233,贡茶 (慈云山中心),慈雲山毓华街23号慈云山中心3楼322号舖,$50以下,台湾菜,114.205549,22.345856,POINT (114.205549 22.345856),黄大仙区
132317,大锅口海鲜火锅店,佐敦弥敦道219号庄士伦敦广场12楼,$101-200,潮州菜,114.17655400000001,22.300742,POINT (114.176554 22.300742),油尖旺区
1325,嘉豪酒家,長沙灣青山道155-181号天悦广场二楼B室,$101-200,粤菜 (广东)、港式,114.16514199999999,22.332389000000003,POINT (114.165142 22.332389),深水埗区
13252,蛇王涛,土瓜灣土瓜湾道2号地下,$50以下,粤菜 (广东),114.19375,22.312869,POINT (114.19375 22.312869),九龙城区
132590,米线阵,樂富联合道198号乐富广场A区1楼1112号号舖,$50以下,滇菜 (云南)、川菜 (四川),114.191116,22.335144,POINT (114.191116 22.335144),九龙城区
1333,合利潮洲粉面,新蒲崗衍庆街19号A舖地下,$50以下,潮州菜,114.200002,22.332989,POINT (114.200002 22.332989),黄大仙区
13364,幸福城茶餐厅,黃大仙彩虹道121号启德花园2期地下5号舖,$50以下,港式,114.199499,22.334941,POINT (114.199499 22.334941),黄大仙区
133936,泰嘉雯泰式去骨海南鸡饭,大角咀榉树街32号富多来商场地下,$50以下,泰国菜,114.168028,22.316892000000003,POINT (114.168028 22.316892),油尖旺区
133985,Pepper Lunch (1亚太中心),觀塘观塘道414号1亚太中心2楼202号舖,$51-100,日本菜,114.22934,22.309822,POINT (114.22934 22.309822),观塘区
134041,街头小食店,新蒲崗康强街32-34号康强洋楼地下16A舖,$50以下,港式,114.20137700000001,22.332016,POINT (114.201377 22.332016),黄大仙区
13406,星巴克咖啡,鑽石山龙蟠街3号荷里活广场2楼298号舖,$50以下,美国菜,114.206896,22.337995000000003,POINT (114.206896 22.337995),黄大仙区
134328,皇帝鸡,深水埗钦州街37号西九龙中心8楼美食广场8F-17,$50以下,韩国菜,114.16471200000001,22.328345000000002,POINT (114.164712 22.328345),深水埗区
13433,增煇大排档 &amp; 增煇艺厨,深水埗石硖尾街31-33号地舖,$101-200,港式,114.163242,22.333855,POINT (114.163242 22.333855),深水埗区
134545,MGB by Manhattan Grill &amp; Bar,觀塘观塘道414号亚太中心3楼303号舖,$201-400,西式、美国菜,114.229445,22.309819,POINT (114.229445 22.309819),观塘区
13462,山东饺子馆,長沙灣东京街40-42号E舖,$50以下,鲁菜 (山东),114.164479,22.333903,POINT (114.164479 22.333903),深水埗区
13484,开利小食,土瓜灣银汉街21-39号地下D舖,$50以下,港式,114.19423700000002,22.311802,POINT (114.194237 22.311802),九龙城区
1349,潮濠城酒楼,荔枝角长沙湾道833号长沙湾广场1楼,$101-200,潮州菜,114.153465,22.334641,POINT (114.153465 22.334641),深水埗区
135021,Cafe Ceres,九龍城福佬村道21号地舖,$101-200,意大利菜、法国菜,114.19233,22.325521,POINT (114.19233 22.325521),九龙城区
135315,吉豚屋吉列猪扒专门店,旺角通菜街142-146号启运大厦地下A舖,$51-100,日本菜,114.175205,22.319001,POINT (114.175205 22.319001),油尖旺区
135357,百份百餐厅 (爱民广场),何文田忠孝街60号爱民广场地下G37ab号舖,$50以下,港式,114.183816,22.309036,POINT (114.183816 22.309036),九龙城区
135427,红磡冰室,紅磡明安街25号地舖,$51-100,港式,114.19288600000002,22.303632999999998,POINT (114.192886 22.303633),九龙城区
135476,好烧式串烧专门店 (砵兰街),旺角砵兰街110号地下,$101-200,港式,114.174655,22.312197,POINT (114.174655 22.312197),油尖旺区
13577,潮馆 (创纪之城五期(apm)),觀塘观塘道418号创纪之城五期(apm)5楼1号舖,$101-200,潮州菜,114.22433500000001,22.311905,POINT (114.224335 22.311905),观塘区
13580,康年餐厅,太子通菜街143-145号地下,$50以下,港式,114.195528,22.325362,POINT (114.195528 22.325362),九龙城区
13596,日日鲜豆浆,美孚美孚新邨第七期万事达广场地下75D号舖,$50以下,港式,114.143977,22.335285,POINT (114.143977 22.335285),深水埗区
135987,嘉顿咖啡店,深水埗青山道58号嘉顿烘焙中心地舖,$50以下,西式,114.167482,22.331079000000003,POINT (114.167482 22.331079),深水埗区
13599,好面线,油麻地众坊街59号B舖,$50以下,川菜 (四川),114.174603,22.30738,POINT (114.174603 22.30738),油尖旺区
136008,面膳,何文田牧爱街30号香港公开大学地下,$50以下,港式,114.18506599999999,22.314018,POINT (114.185066 22.314018),九龙城区
136022,euro go go,樂富联合道198号乐富广场1楼1121-1122号,$51-100,西式,114.191116,22.335144,POINT (114.191116 22.335144),九龙城区
13626,肯德基家乡鸡 (KFC),觀塘观塘道418号创纪之城五期(apm)2楼1号舖,$50以下,美国菜,114.22433500000001,22.311905,POINT (114.224335 22.311905),观塘区
136302,御膳,觀塘敬业街65-67号敬运工业大厦12楼F室,$201-400,粤菜 (广东),114.231575,22.30629,POINT (114.231575 22.30629),观塘区
136764,Ocio (烟厂街),旺角烟厂街33号朗廷轩地下B舖,$101-200,多国菜,114.17770900000001,22.313894,POINT (114.177709 22.313894),油尖旺区
13677,联邦金阁酒家,佐敦弥敦道345号永安九龙中心8楼,$51-100,粤菜 (广东),114.176073,22.304682,POINT (114.176073 22.304682),油尖旺区
136820,CoCo壹番屋 (MegaBox),九龍灣宏照道38号MegaBox10楼2号舖,$51-100,日本菜,114.21379099999999,22.316682999999998,POINT (114.213791 22.316683),观塘区
136960,爱民面包西饼,何文田爱民邨昭民楼7号地舖,$50以下,港式,114.181839,22.310329,POINT (114.181839 22.310329),九龙城区
13708,Oliver&#39;s Super Sandwiches,觀塘观塘道418号创纪之城五期(apm)2楼L2-12及L2-13舖,$51-100,英国菜,114.22433500000001,22.311905,POINT (114.224335 22.311905),观塘区
13712,利苑酒家,观塘观塘道418号创纪之城五期(apm)5楼8号铺,$201-400,粤菜 (广东),114.22433500000001,22.311905,POINT (114.224335 22.311905),观塘区
137177,东海堂 Bake ‧&#160;Drink,九龍灣牛头角道77号淘大商场一期地下G12-15号舖,$50以下,西式,114.22156399999999,22.321483999999998,POINT (114.221564 22.321484),观塘区
137296,养和堂 (马蹄径),牛頭角马蹄径1号宝恩大厦地下2号舖,$50以下,粤菜 (广东),114.22851599999998,22.312681,POINT (114.228516 22.312681),观塘区
137324,新志兴至尊烧鹅大王,彩虹龙池径60号A地下,$50以下,粤菜 (广东),0.0,0.0,POINT (0 0),None
137415,陶源酒家,九龍灣常悦道9号企业广场1期地下,$201-400,粤菜 (广东),114.21236100000002,22.319553,POINT (114.212361 22.319553),观塘区
137513,恒昌楼正宗客家菜,土瓜灣美景街118号恒景阁31至35号地舖,$51-100,客家菜,114.197138,22.315288,POINT (114.197138 22.315288),九龙城区
137576,十八座狗仔粉,佐敦宁波街27A地舖,$50以下,港式,114.17598899999999,22.303829999999998,POINT (114.175989 22.30383),油尖旺区
13761,万豚屋,尖沙咀赫德道19-23号地舖,$101-200,日本菜,114.179921,22.295205,POINT (114.179921 22.295205),油尖旺区
137912,福崎面包屋,黃大仙竹园道15号竹园广场S012-013号舖,$50以下,港式,114.19783799999999,22.341920000000002,POINT (114.197838 22.34192),黄大仙区
137982,功夫点心,油麻地砵兰街10-16号宜发大厦地下B&C舖,$50以下,港式,114.18055,22.303967999999998,POINT (114.18055 22.303968),油尖旺区
138017,礼记美食中心,九龍灣常悦道13号瑞兴中心地下B舖,$50以下,港式,114.21400700000001,22.319093,POINT (114.214007 22.319093),观塘区
13811,南华餐厅,何文田窝打老道67号A地下,$50以下,港式,114.179759,22.315184,POINT (114.179759 22.315184),九龙城区
138150,淇琳美食餐厅,慈雲山蒲岗村道129号地下,$50以下,港式,114.20639299999999,22.343549,POINT (114.206393 22.343549),黄大仙区
138479,贤友餐室,土瓜灣麟祥街26号地下,$50以下,港式,114.19703700000001,22.319152,POINT (114.197037 22.319152),九龙城区
13857,TC2 (Tea Coffee Two),新蒲崗爵禄街98号地下8舖,$50以下,西式,114.202289,22.332219,POINT (114.202289 22.332219),黄大仙区
138892,Amour Corner,旺角砵兰街106号地下,$201-400,西式,114.174792,22.312185,POINT (114.174792 22.312185),油尖旺区
138899,BBQ,慈雲山毓华里28号A舖,$50以下,泰国菜,114.20768600000001,22.344065,POINT (114.207686 22.344065),黄大仙区
138955,沧浪亭,紅磡芜湖街111号芜湖居地下C1号舖,$50以下,沪菜 (上海),114.190403,22.304597,POINT (114.190403 22.304597),九龙城区
138997,程班长台湾美食,荔枝角长沙湾道883号亿利工业中心1楼102室,$51-100,台湾菜,114.152846,22.33417,POINT (114.152846 22.33417),深水埗区
139109,Pepper Lunch (MegaBox),九龍灣宏照道38号MegaBox 10楼3号舖,$51-100,日本菜,114.21379099999999,22.316682999999998,POINT (114.213791 22.316683),观塘区
13949,御泰坊-泰越菜,觀塘观塘道418号创纪之城五期(apm)4楼1-2号舖,$101-200,泰国菜,114.22433500000001,22.311905,POINT (114.224335 22.311905),观塘区
13956,彬记粥面美食,彩虹坪石村玉石楼地下109-112号舖,$51-100,港式,0.0,0.0,POINT (0 0),None
139746,Le Paradis Restaurant &amp; Cafe,尖沙咀加连威老道41C嘉威大厦4楼A室,$201-400,法国菜、西式,114.17953899999999,22.297483,POINT (114.179539 22.297483),油尖旺区
13976,港澳义顺牛奶公司,油麻地弥敦道513号地下,$50以下,港式,114.17555800000001,22.309738,POINT (114.175558 22.309738),油尖旺区
139809,Paul Lafayet,觀塘观塘道418号创纪之城五期(apm) 2楼12号舖,$50以下,法国菜,114.22433500000001,22.311905,POINT (114.224335 22.311905),观塘区
13987,天然居海鲜酒家,長沙灣元州街296号西岸国际大厦3楼,$51-100,粤菜 (广东),114.164181,22.33297,POINT (114.164181 22.33297),深水埗区
139914,红番茄餐厅,深水埗元州街13号地下,$101-200,西式,114.170143,22.328001,POINT (114.170143 22.328001),深水埗区
139921,J&amp;A Cake Shop,新蒲崗彩虹道18号地舖,$50以下,西式,114.199804,22.331421,POINT (114.199804 22.331421),黄大仙区
14001,川之味麻辣米线,太子通菜街212号地舖,$50以下,川菜 (四川),114.174594,22.321916,POINT (114.174594 22.321916),油尖旺区
140061,大胃烧,佐敦渡船角文英街20号地下,$51-100,川菜 (四川),114.17081599999999,22.30451,POINT (114.170816 22.30451),油尖旺区
